Id,SalePrice
1651,109561.47814952128
1652,114972.16757941793
1653,115206.23772394203
1654,152330.28002123535
1655,148884.82543616858
1656,140971.72136080277
1657,152875.4000644664
1658,144340.30683778867
1659,125525.67927324446
1660,137858.97816328448
1661,370495.5819829062
1662,329477.83411165257
1663,320734.721743535
1664,411589.9898331701
1665,285849.513490682
1666,294889.9774403272
1667,304119.75723807444
1668,309388.90865645814
1669,296232.097433588
1670,310171.076455381
1671,254778.7491809955
1672,372865.847547702
1673,290636.9393717868
1674,255163.24478901958
1675,182686.4806690598
1676,193155.83625948685
1677,214473.99236585235
1678,382032.4196161721
1679,317459.4699576483
1680,273254.17007389874
1681,239188.4547918631
1682,289601.0366202707
1683,190706.72431891318
1684,204873.58119509986
1685,180250.76620745484
1686,175337.79294099752
1687,184968.36613812787
1688,208361.7852545178
1689,207965.58716481447
1690,218463.3646171427
1691,207806.55622070085
1692,270017.11864995083
1693,184896.7879458022
1694,194728.58070365747
1695,187361.54362125113
1696,278347.1543308825
1697,191060.71698289516
1698,327249.9884435029
1699,296011.173815029
1700,247305.8425120972
1701,272927.5209626821
1702,255615.23515368672
1703,258795.3388157084
1704,281261.17127917125
1705,235916.72523709293
1706,362948.35638048453
1707,192517.30462639197
1708,200889.62642264774
1709,270225.91202414467
1710,228502.0126557249
1711,277724.4569376346
1712,247505.78446898842
1713,266103.5352170381
1714,219016.18164944253
1715,207284.4685247508
1716,179471.71252919605
1717,191882.33124495123
1718,139987.09635454393
1719,212930.15913558123
1720,246953.65765384003
1721,178752.50374598254
1722,127726.07122360077
1723,163159.94934224745
1724,224677.25848580827
1725,235777.78165141784
1726,186833.82854357595
1727,147331.30554113444
1728,198535.7749832205
1729,168945.9662463268
1730,174410.6397833341
1731,120854.87230983074
1732,118092.36274245114
1733,105669.15619017358
1734,106147.26664722583
1735,126114.87430873187
1736,97031.02720552613
1737,329630.49219262577
1738,235634.2370709359
1739,266343.9714425859
1740,179872.89995540073
1741,182128.6543262403
1742,169736.45119933155
1743,181346.59855582495
1744,291181.15376422764
1745,213880.16292681417
1746,220733.58911760803
1747,227604.16809042508
1748,222873.78514993598
1749,154732.16588797083
1750,145454.49838526174
1751,250100.54654426593
1752,105469.7732227192
1753,148126.1834487326
1754,226571.2061943746
1755,162104.5158289388
1756,142952.40540823247
1757,94576.8495539676
1758,156082.8691447283
1759,178579.35906400776
1760,170136.8874622786
1761,167236.41872454004
1762,168541.91365382716
1763,171466.69000342838
1764,106775.81377407466
1765,191737.75172834157
1766,209617.36905501655
1767,248201.43311471876
1768,135456.40853551112
1769,180946.9443358346
1770,155504.73468072375
1771,105007.20188134094
1772,115897.88967516657
1773,103687.7265329673
1774,137353.82945037936
1775,138179.69010773767
1776,141356.6164188967
1777,99342.66602781788
1778,135950.6260935408
1779,118756.67399560218
1780,198377.04829491512
1781,109611.96027917857
1782,44709.394768972415
1783,134521.17459614156
1784,84916.96924259269
1785,99643.01053027832
1786,148542.27046792058
1787,163896.77126428369
1788,29444.652549134335
1789,98151.5744702142
1790,34711.92905517004
1791,208138.57389522134
1792,160957.46963039145
1793,160435.09441664733
1794,178884.0463514512
1795,122765.2981988421
1796,130332.20892591227
1797,144073.40245579323
1798,99036.42162919347
1799,102157.83134979173
1800,104708.4040987232
1801,91025.49781291
1802,156632.01747590653
1803,165701.6909047782
1804,134636.13782236958
1805,144557.87087877223
1806,132813.5897724476
1807,175293.29779954522
1808,122637.40932827874
1809,124914.67873134324
1810,148327.41025800304
1811,63103.95406676119
1812,102620.8684354591
1813,109445.78408276173
1814,83058.68704662588
1815,16804.67197839194
1816,86162.45622901025
1817,96963.58979885315
1818,142955.9134588436
1819,124498.49844420154
1820,56561.513951485395
1821,114317.16993539501
1822,164875.26386375935
1823,31098.574804022326
1824,128609.94331297162
1825,130260.6098510198
1826,91314.28245702724
1827,94424.88019659533
1828,131521.36689000437
1829,178284.10683716997
1830,159200.8618695537
1831,177525.0240999126
1832,114646.70027196803
1833,152876.63498556637
1834,125063.48792647338
1835,120182.37603089295
1836,116235.47646370786
1837,101427.88483970461
1838,110993.486997979
1839,77564.97483480629
1840,163858.4562800487
1841,132343.45082395978
1842,83878.55152180255
1843,110748.28054670652
1844,131714.47652863886
1845,133081.56806699059
1846,150227.20365812303
1847,144571.94845348946
1848,20808.140789128724
1849,126811.03046692256
1850,114914.9625995357
1851,139797.34088267188
1852,120075.24455890502
1853,111916.47984526423
1854,183986.0183615418
1855,155861.57157432754
1856,238287.4332910385
1857,141909.47807928862
1858,133350.66228290938
1859,120327.81022479164
1860,157262.81039160967
1861,119442.12064727733
1862,298610.9979349775
1863,297117.73713170504
1864,297129.36528565595
1865,319761.1534492369
1866,310192.0230353349
1867,240068.07675849728
1868,275538.4634077356
1869,226083.37456479936
1870,253552.47003339138
1871,247898.85120055755
1872,177709.73355199595
1873,225374.73173868924
1874,139234.8382263556
1875,207284.7649314243
1876,208668.98159597476
1877,219923.69639534072
1878,213087.55601967487
1879,105234.61817477748
1880,149521.27691570856
1881,246398.40425291355
1882,245985.01851798466
1883,194272.8822190885
1884,206597.14811309113
1885,254507.53759846033
1886,267488.16054757347
1887,235432.15390424454
1888,291381.65324398177
1889,173039.91279941553
1890,104042.37294597819
1891,143537.13974013214
1892,67381.41647504643
1893,126495.77985427692
1894,103755.7176292045
1895,146622.68696766242
1896,115952.4545871364
1897,110982.43185866612
1898,115956.63552426058
1899,148698.9929329469
1900,150328.84435841918
1901,167272.1446327984
1902,135573.36743573786
1903,216342.38414633472
1904,128166.48335459013
1905,190219.6731557491
1906,154277.55810284032
1907,199591.40332447062
1908,132739.4676038149
1909,154854.66256556823
1910,136345.6563845541
1911,210153.26431004598
1912,275573.50245823525
1913,160008.22124466114
1914,47737.210969705484
1915,246942.47133504308
1916,22571.036221174058
1917,263686.7913823555
1918,144403.77330875292
1919,193257.84469912178
1920,174689.08757915685
1921,330169.76429021196
1922,293550.4708578568
1923,218951.20282847097
1924,223525.1998641059
1925,224057.72360485583
1926,332123.3566432225
1927,118837.17431655934
1928,163818.81462883577
1929,97379.95268982637
1930,127957.81984483579
1931,143402.24328117177
1932,138507.24285121087
1933,149342.9362987812
1934,185856.31281696958
1935,183499.6560936449
1936,183905.7503136507
1937,186909.25542546134
1938,173791.73616393167
1939,234116.99399003678
1940,191152.9174178635
1941,181840.1456165556
1942,198061.6657587001
1943,202895.50756176515
1944,281324.4683748286
1945,323002.79125537095
1946,161286.83461132296
1947,264256.3782983188
1948,171635.52311134932
1949,248188.18264361692
1950,209508.78217566817
1951,261148.7941245326
1952,224383.96438201913
1953,198516.37833638862
1954,217377.84544216585
1955,134023.82907637476
1956,316766.09917238005
1957,174055.8417928333
1958,299518.1093812878
1959,128544.3530180821
1960,85198.55995719205
1961,119732.0362187667
1962,102225.6906016476
1963,115423.05737206223
1964,95417.35068787704
1965,133046.7446902016
1966,148126.1393031038
1967,273668.6011782561
1968,330167.5622621011
1969,325972.74539543665
1970,339670.0780459703
1971,393521.3720827794
1972,332971.7237860318
1973,271717.07215857145
1974,295646.1957051039
1975,411330.2137696601
1976,292701.4738846482
1977,331622.6765750572
1978,296952.5184948521
1979,292708.18510486465
1980,189143.2548099918
1981,300621.81251561246
1982,224455.87803776318
1983,205257.10916285706
1984,180714.35476360098
1985,243894.62197820016
1986,241711.23738646426
1987,195740.2098196952
1988,183378.93972442776
1989,207540.68071858038
1990,223553.6206385478
1991,216552.64036013884
1992,236120.7533897591
1993,188169.99455254106
1994,237402.9988110914
1995,198627.59768276114
1996,269991.02729219454
1997,281199.6888694889
1998,300300.1457584149
1999,266891.0840730268
2000,293488.53650242
2001,268009.2382512967
2002,255054.12524610746
2003,261957.98109970323
2004,282763.7192313592
2005,224401.1564616483
2006,211714.15166567417
2007,258042.47350435273
2008,218308.5949149197
2009,195880.03825736057
2010,209385.6956676225
2011,164171.40880302677
2012,182048.817789332
2013,171025.94628418563
2014,184734.98082134477
2015,196405.1420126228
2016,194331.74509348138
2017,201841.27054868022
2018,108078.12815005262
2019,128502.08429798775
2020,74907.06715125032
2021,87082.0417889239
2022,185600.6621146215
2023,133705.85653600388
2024,266175.391759863
2025,322412.2189842642
2026,175255.69614984014
2027,150314.9557065362
2028,165277.48866182007
2029,166101.52878446272
2030,253818.72394369182
2031,243810.68581206037
2032,232077.8335204858
2033,247530.74930294522
2034,174430.35903594492
2035,235754.5416732506
2036,219133.58071579458
2037,221818.7260032962
2038,290300.06232171017
2039,207240.32976149872
2040,331599.02883157996
2041,264537.01655777835
2042,209467.87700406718
2043,169685.28858768323
2044,189397.16159228585
2045,203775.81219975615
2046,125588.43977111822
2047,133276.76848247356
2048,139489.76902427536
2049,117834.43238119874
2050,180908.66699688102
2051,114935.29423091584
2052,138038.10204158106
2053,137176.58788583695
2054,65805.4754690174
2055,151644.3179248043
2056,140498.20757559105
2057,95613.16395912587
2058,205308.98330134887
2059,132236.59809486486
2060,188171.8753488086
2061,195106.01764327742
2062,111454.9854883391
2063,103487.57228715939
2064,124523.87717010628
2065,119477.42431533837
2066,181538.163685548
2067,119132.58772236807
2068,123108.19805508037
2069,71302.06281325279
2070,90983.35604557488
2071,64782.379335017526
2072,161263.60422705684
2073,129929.40945669822
2074,170088.56422627345
2075,142859.44116262265
2076,124320.9005413563
2077,116739.34228636615
2078,100349.92282951996
2079,141713.50917818258
2080,121673.62540046347
2081,112052.0100390662
2082,107298.12652234803
2083,136607.94038523943
2084,89643.87526396627
2085,100325.41773651389
2086,152797.6120084105
2087,132111.74391526228
2088,102465.7884470243
2089,64659.61976631335
2090,115539.76717675605
2091,74387.9685956036
2092,146657.80348076636
2093,125204.6449005137
2094,142468.75005746307
2095,132578.6814480658
2096,77984.3778380088
2097,88215.42547881603
2098,149906.67161672062
2099,13836.651207271265
2100,60960.24166106945
2101,103166.76764509757
2102,139634.8508805628
2103,87996.71955173602
2104,131696.7224884804
2105,125246.56034011208
2106,30268.38182718854
2107,201191.74636282306
2108,118338.61866721918
2109,93525.63526781346
2110,116469.83775370114
2111,166861.1310185535
2112,120199.48729690828
2113,109704.0597766604
2114,111594.48130954371
2115,147746.4258974957
2116,121003.95559888531
2117,138487.37229533598
2118,126291.76741968887
2119,102826.9731514894
2120,115785.41563824588
2121,57774.65427325829
2122,73605.20808036311
2123,104405.11308208585
2124,185023.02087346837
2125,126818.85355406301
2126,144696.59783491236
2127,170239.37222713046
2128,127093.61957026052
2129,121242.83203676797
2130,119385.07423157606
2131,173921.12194507616
2132,128138.13729668781
2133,132974.1450047145
2134,129275.01790652343
2135,116009.40533994779
2136,28550.70558443817
2137,100700.1761765629
2138,134774.39056284225
2139,160403.62273518578
2140,133104.35358422168
2141,154832.60942416417
2142,107076.1510986879
2143,136629.92492720066
2144,95401.21549219452
2145,132678.82169587736
2146,184639.44542442018
2147,147482.3227603573
2148,167391.00392349216
2149,137381.8650822317
2150,229265.2725487796
2151,134321.9754160582
2152,169455.38577946625
2153,188263.5795602199
2154,109019.51950507588
2155,139728.38809735375
2156,258915.03382727748
2157,241535.67585251085
2158,229184.30086509162
2159,217779.41129526356
2160,188826.02368495124
2161,255363.39641454315
2162,360968.7500621211
2163,317806.4696352319
2164,250271.2819762393
2165,205600.19299140107
2166,153376.82321790827
2167,217105.611835844
2168,196113.96287269716
2169,196120.1595344994
2170,212334.58955713105
2171,156194.95849112433
2172,130977.96785129281
2173,193202.74963472632
2174,231177.0084328329
2175,296351.6603435164
2176,284958.7139146768
2177,231936.21674429125
2178,230267.49284838105
2179,152038.6837783123
2180,242439.61008016753
2181,193515.34178605943
2182,226619.59933444182
2183,189873.8665284143
2184,124277.61194566707
2185,122202.39281411702
2186,161242.2013392743
2187,163604.91858681594
2188,164846.48103742884
2189,255213.91093185672
2190,72123.1271983945
2191,73497.9648146478
2192,59459.3846239089
2193,110804.6541675108
2194,111106.56475260854
2195,80902.62721900106
2196,71881.5844535071
2197,89205.04800820327
2198,170979.69702131883
2199,195709.9587247054
2200,151309.80068177788
2201,142409.6201541291
2202,202456.98504165758
2203,123168.43538312207
2204,140308.4429125226
2205,101255.07111616037
2206,141927.3422586139
2207,207957.74398097873
2208,248337.63104145555
2209,183975.9074951762
2210,134166.6254790472
2211,131977.833053487
2212,115796.21869416011
2213,97638.36760611355
2214,125872.5845099691
2215,92489.58317453251
2216,133974.03217909392
2217,25289.05299512518
2218,72197.63264668128
2219,72612.7663710477
2220,43979.243524594
2221,246495.78340050962
2222,230218.30103014235
2223,278066.00677370327
2224,238639.44944030442
2225,128072.75585234817
2226,179855.87358700146
2227,215232.28008074488
2228,272190.66889303504
2229,238430.2727522934
2230,146078.62214854918
2231,212826.68706062948
2232,196209.67246023344
2233,185743.584651849
2234,248764.75030535518
2235,207613.81896985322
2236,250943.46823686827
2237,294429.4581698412
2238,257873.1936523409
2239,131498.93951097177
2240,158939.2086228514
2241,145281.6462884706
2242,109249.2782562928
2243,102817.34256446327
2244,81406.5403126406
2245,84162.80292584049
2246,131526.77201705787
2247,129334.45962683298
2248,113746.92044439726
2249,109633.77125278453
2250,130562.21566876466
2251,102138.81166863418
2252,192521.35643093567
2253,165470.47447998193
2254,184043.74304462504
2255,209680.84397176723
2256,187179.22291171283
2257,198701.7462123878
2258,177390.22700896522
2259,183814.5754315285
2260,169728.08392516314
2261,197304.1908904881
2262,207495.3295046381
2263,316359.26010532887
2264,368149.10107225203
2265,164591.97643133265
2266,250359.35719126603
2267,320320.78912298405
2268,353805.561020999
2269,169090.82630214887
2270,202121.78786652605
2271,231585.0063208515
2272,236035.40653125593
2273,170259.49763889879
2274,199077.5331185545
2275,175004.1486786789
2276,181665.51277784095
2277,198041.500680816
2278,169481.6932983644
2279,97300.39547186194
2280,88378.43862108304
2281,158276.75564025878
2282,176776.90678285307
2283,110585.65917025879
2284,95996.35416647326
2285,136836.38056857162
2286,113432.31975807261
2287,309496.81232523685
2288,256125.09084732435
2289,305789.05001601647
2290,345790.69680346013
2291,298553.49562525284
2292,365644.3925774705
2293,358098.5756880648
2294,320328.3793217004
2295,384596.4355359897
2296,237915.5260848764
2297,294431.7225660749
2298,284826.3346714175
2299,311517.6634125777
2300,297873.5077896754
2301,280149.87831611
2302,253097.82642221358
2303,248165.06775432546
2304,242894.2225543768
2305,184913.28150444373
2306,186324.06420671055
2307,193092.6673571351
2308,213830.41632771678
2309,260193.0357338416
2310,203425.83223808405
2311,211101.91982266237
2312,185080.8334411066
2313,176948.46058225515
2314,191083.97276068525
2315,180444.9244646649
2316,215707.56554159685
2317,190050.54181481013
2318,171044.44213862554
2319,192364.10736019607
2320,189408.3141757775
2321,260160.35234415007
2322,201628.42567464954
2323,194484.82439450058
2324,208521.05975710228
2325,202528.123425256
2326,190209.74691246345
2327,209707.97939933953
2328,222491.1999345047
2329,200141.77814438497
2330,191766.08642662433
2331,309213.7889131473
2332,343490.03574910364
2333,305523.99266732787
2334,253891.22417826555
2335,270813.08393935056
2336,292893.5082841895
2337,184880.02244025248
2338,269001.52363356994
2339,233890.28617381165
2340,355389.4870746413
2341,198208.84330391476
2342,244641.14332143636
2343,230875.829169587
2344,236377.79056955455
2345,242035.99076631945
2346,204559.4801530022
2347,184223.09223858966
2348,233618.52658931876
2349,171983.19288222794
2350,277645.45009399205
2351,227482.40598535864
2352,258018.76295862254
2353,247211.8590031797
2354,140695.20792955416
2355,157017.36391608103
2356,158940.98189589777
2357,202143.26824823767
2358,188742.2706423027
2359,125632.44001035462
2360,117501.67625189782
2361,141219.4184305733
2362,270668.610839817
2363,148242.67611736304
2364,193650.51384692406
2365,223486.74204386887
2366,193590.05479433248
2367,209808.15009188652
2368,192761.05660648493
2369,195210.53805596987
2370,171683.07061547472
2371,142924.0548710659
2372,180768.47135154367
2373,280213.82080694987
2374,291987.74080436816
2375,232018.44823614694
2376,280283.059524548
2377,304877.2881423903
2378,159237.30891056207
2379,224758.3140436206
2380,154032.25204874785
2381,180388.44991225866
2382,236547.85653265985
2383,217114.64641006966
2384,251873.48965298024
2385,179214.70168672712
2386,134174.31483851792
2387,119668.00599939632
2388,122050.75851678592
2389,130458.10521501047
2390,155377.16952625278
2391,129597.88351022243
2392,91161.2657615086
2393,182977.04237252462
2394,133234.11771126534
2395,207009.50576452026
2396,143608.58399565693
2397,220082.82395568
2398,131186.7687335693
2399,36695.07733123307
2400,45656.95859939081
2401,109107.70501557388
2402,142611.1031713715
2403,138424.6510830631
2404,136401.98168689525
2405,170855.84564019926
2406,150103.9469021965
2407,116542.57476220536
2408,151262.11567138298
2409,106308.92472510133
2410,193005.41002665088
2411,109555.94935217872
2412,138431.29357540258
2413,110247.24968662288
2414,123113.7559481191
2415,119226.93757645367
2416,137321.56432227837
2417,116954.45937733864
2418,117059.79116312182
2419,94990.77380392759
2420,113924.00903906324
2421,121599.83481226396
2422,93880.93333227141
2423,109522.56456369231
2424,153358.52178878267
2425,230027.08321871434
2426,147964.2675419756
2427,111328.43163754721
2428,186719.8573071462
2429,93782.9382797901
2430,133869.76953624503
2431,93716.83005653252
2432,125514.07802488492
2433,129715.6421016492
2434,120210.64759565215
2435,141425.7965245553
2436,97421.77235785639
2437,94344.53386567836
2438,101520.34822507587
2439,112187.00023883884
2440,131650.7301590948
2441,98380.70946082706
2442,93644.20495154522
2443,136228.37956473255
2444,131132.767729857
2445,58850.7921254969
2446,108938.68053941499
2447,202431.3010350999
2448,132567.0751742248
2449,110939.63981303573
2450,159490.37525145302
2451,106629.93863260816
2452,207964.47108068434
2453,78046.99624649738
2454,115595.63027949282
2455,140853.34659271396
2456,125164.84522653464
2457,113029.74374738568
2458,117985.87708534021
2459,87344.85003817664
2460,154337.82997925254
2461,112003.08083617804
2462,117462.16380524565
2463,135354.80857706687
2464,158576.38551231427
2465,139254.2487493765
2466,103485.87403501745
2467,169906.1913596209
2468,80135.83753948787
2469,78585.92334751075
2470,195008.86058696313
2471,216189.03832750255
2472,172281.13274280494
2473,93143.43500590161
2474,64279.8845587488
2475,241854.40069653653
2476,85186.38091836823
2477,79845.42767773184
2478,161265.5605529867
2479,102605.83171624481
2480,126530.36098765908
2481,114608.25736385467
2482,116532.5796992816
2483,90102.06111909635
2484,138910.62235458405
2485,117941.58876464562
2486,135605.53275306243
2487,194354.68916032463
2488,176407.07635305263
2489,162119.03621386585
2490,140727.37058914674
2491,89017.73797307839
2492,193330.73312752717
2493,148570.65614703554
2494,153336.41196087352
2495,80376.50920635229
2496,227008.18341662828
2497,145180.8059723929
2498,89173.37458162475
2499,69123.5847278341
2500,99011.86375912675
2501,120563.80789073044
2502,138068.3221534826
2503,70601.68121031066
2504,172220.23053633096
2505,230415.7646168687
2506,258877.20853319496
2507,271529.1677805262
2508,259002.94513669598
2509,228843.88234015857
2510,228895.5113033671
2511,192241.2833139312
2512,205285.81095060997
2513,239618.04986630403
2514,277964.164267828
2515,135582.72882964707
2516,180070.35605508462
2517,131901.57222007192
2518,138848.78669382422
2519,214903.9885440811
2520,226526.37648140918
2521,195227.74774358096
2522,232956.47957334714
2523,116585.57358636463
2524,128324.6913154039
2525,134069.09559903573
2526,119399.58299520751
2527,102823.672214641
2528,114143.07711780712
2529,132081.08948071126
2530,115135.20189404918
2531,248758.27746606083
2532,228745.98019938683
2533,210354.36807376973
2534,238111.42415341758
2535,272782.95905533107
2536,248262.97068131203
2537,246389.59358505113
2538,189837.50579464785
2539,205691.4397378274
2540,174612.81806513877
2541,197692.18071960006
2542,150137.54850891116
2543,117305.98164022923
2544,102229.57549025724
2545,146722.18803013046
2546,149675.39464619337
2547,163161.4152984575
2548,159112.62288240087
2549,160415.54229812254
2550,539252.5221852986
2551,140821.56607165583
2552,117872.90953870141
2553,66532.19887604029
2554,89232.8259733417
2555,123830.99703250302
2556,72657.73068274185
2557,103081.10114427248
2558,151105.07588145183
2559,98787.62184136221
2560,155212.96024997963
2561,153406.09944370948
2562,127080.18232380692
2563,132237.74686412164
2564,198410.43887751212
2565,155864.71933935187
2566,107389.47033373488
2567,100460.5531284177
2568,182648.84745067544
2569,191473.45647034852
2570,132775.5732289725
2571,145827.4151245572
2572,188057.51048579952
2573,219887.61085160985
2574,265737.53271568357
2575,136618.96849643392
2576,135634.27460484125
2577,119109.80722524156
2578,81002.31539948855
2579,22391.012871250976
2580,98526.6309570144
2581,112851.75512340048
2582,121269.09064605122
2583,255484.57342910639
2584,181090.78565549385
2585,188742.2578705498
2586,230426.76397140976
2587,218368.73665605928
2588,131132.48765666434
2589,163175.0264856345
2590,215941.44078268053
2591,241953.93471394712
2592,209839.2698479551
2593,236237.9469848195
2594,189419.90065787476
2595,215313.83409486664
2596,307279.2391068449
2597,185072.00228211435
2598,262684.6418290676
2599,314927.02130441205
2600,182621.62873435067
2601,155541.34328649822
2602,46027.05172114377
2603,61555.265686838655
2604,64087.88363146945
2605,47280.74180621735
2606,147467.75796535262
2607,224012.96229372022
2608,207283.87761644274
2609,172944.9787974304
2610,106170.26693334861
2611,113883.35840174102
2612,160963.18769254838
2613,128217.03601249028
2614,105903.17990961368
2615,172052.68713802984
2616,173320.09348927368
2617,188941.89169388404
2618,212920.27669724415
2619,218380.29314079625
2620,196208.05629958794
2621,180454.8061905877
2622,189971.11787675577
2623,231239.77166132408
2624,287686.22635631706
2625,240756.46223562665
2626,183818.37168367603
2627,176246.90212474717
2628,372618.27175126644
2629,371180.2815234808
2630,316923.992328285
2631,377300.51145771355
2632,334044.83961188863
2633,269709.0097776146
2634,340936.16107449634
2635,169661.8562906494
2636,203403.05474341754
2637,192576.60482828296
2638,250490.4168925169
2639,204671.34119325527
2640,164767.94973263284
2641,84404.5551468709
2642,174723.7451628287
2643,118885.75430533581
2644,123438.38821113645
2645,103576.45814843127
2646,98921.99879923346
2647,109835.8508416122
2648,148567.30852099974
2649,141251.6619575437
2650,139495.45515261544
2651,135395.6012861007
2652,341118.9730199154
2653,258194.39079846558
2654,229494.0206749643
2655,341662.487597839
2656,301038.60238139075
2657,295971.8962852524
2658,255514.6144352958
2659,281939.9859850488
2660,301869.7919651675
2661,313431.3832065782
2662,322500.82337761135
2663,286600.82904602145
2664,252084.6987795874
2665,316695.5279486482
2666,262050.60702949716
2667,181527.6240366014
2668,196330.90833505045
2669,172951.37183628953
2670,278661.4818478457
2671,198172.6782597365
2672,200527.48431637848
2673,205487.61018771026
2674,219164.80053985596
2675,170045.6364079893
2676,201228.10066030174
2677,209413.2107010074
2678,254908.70593952178
2679,277934.06444452214
2680,283638.8795104418
2681,350778.0972755691
2682,298429.6525885868
2683,409121.41962306574
2684,298992.6738060047
2685,316856.52318436815
2686,246574.0015483623
2687,276431.2112908957
2688,223893.20550894074
2689,206855.2760888642
2690,350278.5542417008
2691,180086.93614682846
2692,137855.4448077191
2693,195372.481678079
2694,144961.741273297
2695,207721.86956237932
2696,196021.88009906607
2697,182767.15558038
2698,211577.99820922373
2699,168621.79159509158
2700,143301.09363332833
2701,156291.134560697
2702,122138.78864373406
2703,156856.9317862268
2704,154944.75752096716
2705,94583.19585263683
2706,90598.61819803261
2707,134950.94065006042
2708,100722.38905853487
2709,108808.03189660003
2710,110128.13471173076
2711,268825.0239642969
2712,340070.41879072157
2713,166064.77527619433
2714,146555.7768657473
2715,154683.55153990188
2716,143134.74061802682
2717,174532.1309126647
2718,212467.83011274936
2719,135096.47887089802
2720,220254.910387367
2721,137423.41425465653
2722,172615.22686465806
2723,174821.8031954735
2724,105178.0316220352
2725,119693.14956033719
2726,115772.85727776424
2727,159625.12670992455
2728,182568.37887312286
2729,132095.72396853566
2730,131022.74766225065
2731,129624.84487041598
2732,108227.83869310422
2733,173975.14206077787
2734,150181.0754009746
